Close0;Close1;Close2;Close3;Close4;Close5
1.38123;1.38514;1.38345;1.38321;1.38173;1.38052
1.38672;1.38123;1.38514;1.38345;1.38321;1.38173
1.38689;1.38672;1.38123;1.38514;1.38345;1.38321
1.38736;1.38689;1.38672;1.38123;1.38514;1.38345
1.38753;1.38736;1.38689;1.38672;1.38123;1.38514
1.39271;1.38753;1.38736;1.38689;1.38672;1.38123
1.39104;1.39271;1.38753;1.38736;1.38689;1.38672
1.38404;1.39104;1.39271;1.38753;1.38736;1.38689
1.37605;1.38404;1.39104;1.39271;1.38753;1.38736
1.37574;1.37605;1.38404;1.39104;1.39271;1.38753
1.37032;1.37574;1.37605;1.38404;1.39104;1.39271
1.37139;1.37032;1.37574;1.37605;1.38404;1.39104
1.37101;1.37139;1.37032;1.37574;1.37605;1.38404
1.36951;1.37101;1.37139;1.37032;1.37574;1.37605
1.37092;1.36951;1.37101;1.37139;1.37032;1.37574
1.37009;1.37092;1.36951;1.37101;1.37139;1.37032
1.36861;1.37009;1.37092;1.36951;1.37101;1.37139
1.36558;1.36861;1.37009;1.37092;1.36951;1.37101
1.36321;1.36558;1.36861;1.37009;1.37092;1.36951
1.36454;1.36321;1.36558;1.36861;1.37009;1.37092
1.36349;1.36454;1.36321;1.36558;1.36861;1.37009
1.35906;1.36349;1.36454;1.36321;1.36558;1.36861
1.36014;1.35906;1.36349;1.36454;1.36321;1.36558
1.36328;1.36014;1.35906;1.36349;1.36454;1.36321
1.35965;1.36328;1.36014;1.35906;1.36349;1.36454
1.36268;1.35965;1.36328;1.36014;1.35906;1.36349
1.35987;1.36268;1.35965;1.36328;1.36014;1.35906
1.36603;1.35987;1.36268;1.35965;1.36328;1.36014
1.36427;1.36603;1.35987;1.36268;1.35965;1.36328
1.35938;1.36427;1.36603;1.35987;1.36268;1.35965
1.35466;1.35938;1.36427;1.36603;1.35987;1.36268
1.35311;1.35466;1.35938;1.36427;1.36603;1.35987
1.35527;1.35311;1.35466;1.35938;1.36427;1.36603
1.35404;1.35527;1.35311;1.35466;1.35938;1.36427
1.35735;1.35404;1.35527;1.35311;1.35466;1.35938
1.35471;1.35735;1.35404;1.35527;1.35311;1.35466
1.35953;1.35471;1.35735;1.35404;1.35527;1.35311
1.36072;1.35953;1.35471;1.35735;1.35404;1.35527
1.35997;1.36072;1.35953;1.35471;1.35735;1.35404
1.36029;1.35997;1.36072;1.35953;1.35471;1.35735
1.36073;1.36029;1.35997;1.36072;1.35953;1.35471
1.36282;1.36073;1.36029;1.35997;1.36072;1.35953
1.36116;1.36282;1.36073;1.36029;1.35997;1.36072
1.36486;1.36116;1.36282;1.36073;1.36029;1.35997
1.36925;1.36486;1.36116;1.36282;1.36073;1.36029
1.3679;1.36925;1.36486;1.36116;1.36282;1.36073
1.36595;1.3679;1.36925;1.36486;1.36116;1.36282
1.36103;1.36595;1.3679;1.36925;1.36486;1.36116
1.35944;1.36103;1.36595;1.3679;1.36925;1.36486
1.36045;1.35944;1.36103;1.36595;1.3679;1.36925
1.36116;1.36045;1.35944;1.36103;1.36595;1.3679
1.36415;1.36116;1.36045;1.35944;1.36103;1.36595
1.36088;1.36415;1.36116;1.36045;1.35944;1.36103
1.36078;1.36088;1.36415;1.36116;1.36045;1.35944
1.3619;1.36078;1.36088;1.36415;1.36116;1.36045
1.35697;1.3619;1.36078;1.36088;1.36415;1.36116
1.35258;1.35697;1.3619;1.36078;1.36088;1.36415
1.3526;1.35258;1.35697;1.3619;1.36078;1.36088
1.35241;1.3526;1.35258;1.35697;1.3619;1.36078
1.35236;1.35241;1.3526;1.35258;1.35697;1.3619
1.34656;1.35236;1.35241;1.3526;1.35258;1.35697
1.34634;1.34656;1.35236;1.35241;1.3526;1.35258
1.34629;1.34634;1.34656;1.35236;1.35241;1.3526
1.34307;1.34629;1.34634;1.34656;1.35236;1.35241
1.34392;1.34307;1.34629;1.34634;1.34656;1.35236
1.34087;1.34392;1.34307;1.34629;1.34634;1.34656
1.33964;1.34087;1.34392;1.34307;1.34629;1.34634
1.33893;1.33964;1.34087;1.34392;1.34307;1.34629
1.34296;1.33893;1.33964;1.34087;1.34392;1.34307
1.34213;1.34296;1.33893;1.33964;1.34087;1.34392
1.33759;1.34213;1.34296;1.33893;1.33964;1.34087
1.33824;1.33759;1.34213;1.34296;1.33893;1.33964
1.33632;1.33824;1.33759;1.34213;1.34296;1.33893
1.34105;1.33632;1.33824;1.33759;1.34213;1.34296
1.33844;1.34105;1.33632;1.33824;1.33759;1.34213
1.33685;1.33844;1.34105;1.33632;1.33824;1.33759
1.33636;1.33685;1.33844;1.34105;1.33632;1.33824
1.33648;1.33636;1.33685;1.33844;1.34105;1.33632
1.33999;1.33648;1.33636;1.33685;1.33844;1.34105
1.33635;1.33999;1.33648;1.33636;1.33685;1.33844
1.33202;1.33635;1.33999;1.33648;1.33636;1.33685
1.32598;1.33202;1.33635;1.33999;1.33648;1.33636
1.32812;1.32598;1.33202;1.33635;1.33999;1.33648
1.32419;1.32812;1.32598;1.33202;1.33635;1.33999
1.3192;1.32419;1.32812;1.32598;1.33202;1.33635
1.31674;1.3192;1.32419;1.32812;1.32598;1.33202
1.31928;1.31674;1.3192;1.32419;1.32812;1.32598
1.31821;1.31928;1.31674;1.3192;1.32419;1.32812
1.31324;1.31821;1.31928;1.31674;1.3192;1.32419
1.31286;1.31324;1.31821;1.31928;1.31674;1.3192
1.31334;1.31286;1.31324;1.31821;1.31928;1.31674
1.31502;1.31334;1.31286;1.31324;1.31821;1.31928
1.29427;1.31502;1.31334;1.31286;1.31324;1.31821
1.29519;1.29427;1.31502;1.31334;1.31286;1.31324
1.28951;1.29519;1.29427;1.31502;1.31334;1.31286
1.29389;1.28951;1.29519;1.29427;1.31502;1.31334
1.29163;1.29389;1.28951;1.29519;1.29427;1.31502
1.2923;1.29163;1.29389;1.28951;1.29519;1.29427
1.29636;1.2923;1.29163;1.29389;1.28951;1.29519
1.29402;1.29636;1.2923;1.29163;1.29389;1.28951
1.29594;1.29402;1.29636;1.2923;1.29163;1.29389
1.28651;1.29594;1.29402;1.29636;1.2923;1.29163
1.2922;1.28651;1.29594;1.29402;1.29636;1.2923
1.28277;1.2922;1.28651;1.29594;1.29402;1.29636
1.28489;1.28277;1.2922;1.28651;1.29594;1.29402
1.28487;1.28489;1.28277;1.2922;1.28651;1.29594
1.27804;1.28487;1.28489;1.28277;1.2922;1.28651
1.27507;1.27804;1.28487;1.28489;1.28277;1.2922
1.26829;1.27507;1.27804;1.28487;1.28489;1.28277
1.26873;1.26829;1.27507;1.27804;1.28487;1.28489
1.26312;1.26873;1.26829;1.27507;1.27804;1.28487
1.26241;1.26312;1.26873;1.26829;1.27507;1.27804
1.2668;1.26241;1.26312;1.26873;1.26829;1.27507
1.2514;1.2668;1.26241;1.26312;1.26873;1.26829
1.26545;1.2514;1.2668;1.26241;1.26312;1.26873
1.2669;1.26545;1.2514;1.2668;1.26241;1.26312
1.27344;1.2669;1.26545;1.2514;1.2668;1.26241
1.26912;1.27344;1.2669;1.26545;1.2514;1.2668
1.26285;1.26912;1.27344;1.2669;1.26545;1.2514
1.27498;1.26285;1.26912;1.27344;1.2669;1.26545
1.26591;1.27498;1.26285;1.26912;1.27344;1.2669
1.28373;1.26591;1.27498;1.26285;1.26912;1.27344
1.28092;1.28373;1.26591;1.27498;1.26285;1.26912
1.27594;1.28092;1.28373;1.26591;1.27498;1.26285
1.27997;1.27594;1.28092;1.28373;1.26591;1.27498
1.27158;1.27997;1.27594;1.28092;1.28373;1.26591
1.26463;1.27158;1.27997;1.27594;1.28092;1.28373
1.26468;1.26463;1.27158;1.27997;1.27594;1.28092
1.26703;1.26468;1.26463;1.27158;1.27997;1.27594
1.2699;1.26703;1.26468;1.26463;1.27158;1.27997
1.27347;1.2699;1.26703;1.26468;1.26463;1.27158
1.2632;1.27347;1.2699;1.26703;1.26468;1.26463
1.26126;1.2632;1.27347;1.2699;1.26703;1.26468
1.2524;1.26126;1.2632;1.27347;1.2699;1.26703
1.24808;1.2524;1.26126;1.2632;1.27347;1.2699
1.25458;1.24808;1.2524;1.26126;1.2632;1.27347
1.24856;1.25458;1.24808;1.2524;1.26126;1.2632
1.23749;1.24856;1.25458;1.24808;1.2524;1.26126
1.24544;1.23749;1.24856;1.25458;1.24808;1.2524
1.24201;1.24544;1.23749;1.24856;1.25458;1.24808
1.24735;1.24201;1.24544;1.23749;1.24856;1.25458
1.24381;1.24735;1.24201;1.24544;1.23749;1.24856
1.24753;1.24381;1.24735;1.24201;1.24544;1.23749
1.25241;1.24753;1.24381;1.24735;1.24201;1.24544
1.24502;1.25241;1.24753;1.24381;1.24735;1.24201
1.25363;1.24502;1.25241;1.24753;1.24381;1.24735
1.25535;1.25363;1.24502;1.25241;1.24753;1.24381
1.25394;1.25535;1.25363;1.24502;1.25241;1.24753
1.2389;1.25394;1.25535;1.25363;1.24502;1.25241
1.24412;1.2389;1.25394;1.25535;1.25363;1.24502
1.24736;1.24412;1.2389;1.25394;1.25535;1.25363
1.25056;1.24736;1.24412;1.2389;1.25394;1.25535
1.24671;1.25056;1.24736;1.24412;1.2389;1.25394
1.24513;1.24671;1.25056;1.24736;1.24412;1.2389
1.2469;1.24513;1.24671;1.25056;1.24736;1.24412
1.23823;1.2469;1.24513;1.24671;1.25056;1.24736
1.23106;1.23823;1.2469;1.24513;1.24671;1.25056
1.23795;1.23106;1.23823;1.2469;1.24513;1.24671
1.2286;1.23795;1.23106;1.23823;1.2469;1.24513
1.23174;1.2286;1.23795;1.23106;1.23823;1.2469
1.23736;1.23174;1.2286;1.23795;1.23106;1.23823
1.24475;1.23736;1.23174;1.2286;1.23795;1.23106
1.24116;1.24475;1.23736;1.23174;1.2286;1.23795
1.24607;1.24116;1.24475;1.23736;1.23174;1.2286
1.24367;1.24607;1.24116;1.24475;1.23736;1.23174
1.25099;1.24367;1.24607;1.24116;1.24475;1.23736
1.23425;1.25099;1.24367;1.24607;1.24116;1.24475
1.2286;1.23425;1.25099;1.24367;1.24607;1.24116
1.22304;1.2286;1.23425;1.25099;1.24367;1.24607
1.22313;1.22304;1.2286;1.23425;1.25099;1.24367
1.21724;1.22313;1.22304;1.2286;1.23425;1.25099
1.22011;1.21724;1.22313;1.22304;1.2286;1.23425
1.21791;1.22011;1.21724;1.22313;1.22304;1.2286
1.21557;1.21791;1.22011;1.21724;1.22313;1.22304
1.21558;1.21557;1.21791;1.22011;1.21724;1.22313
1.20973;1.21558;1.21557;1.21791;1.22011;1.21724
1.20013;1.20973;1.21558;1.21557;1.21791;1.22011
1.19331;1.20013;1.20973;1.21558;1.21557;1.21791
1.18902;1.19331;1.20013;1.20973;1.21558;1.21557
1.18391;1.18902;1.19331;1.20013;1.20973;1.21558
1.17937;1.18391;1.18902;1.19331;1.20013;1.20973
1.18423;1.17937;1.18391;1.18902;1.19331;1.20013
1.1834;1.18423;1.17937;1.18391;1.18902;1.19331
1.17721;1.1834;1.18423;1.17937;1.18391;1.18902
1.17878;1.17721;1.1834;1.18423;1.17937;1.18391
1.1632;1.17878;1.17721;1.1834;1.18423;1.17937
1.15617;1.1632;1.17878;1.17721;1.1834;1.18423
1.16053;1.15617;1.1632;1.17878;1.17721;1.1834
1.15498;1.16053;1.15617;1.1632;1.17878;1.17721
1.16098;1.15498;1.16053;1.15617;1.1632;1.17878
1.13651;1.16098;1.15498;1.16053;1.15617;1.1632
1.12053;1.13651;1.16098;1.15498;1.16053;1.15617
1.12374;1.12053;1.13651;1.16098;1.15498;1.16053
1.13801;1.12374;1.12053;1.13651;1.16098;1.15498
1.12865;1.13801;1.12374;1.12053;1.13651;1.16098
1.13187;1.12865;1.13801;1.12374;1.12053;1.13651
1.12835;1.13187;1.12865;1.13801;1.12374;1.12053
1.13406;1.12835;1.13187;1.12865;1.13801;1.12374
1.14799;1.13406;1.12835;1.13187;1.12865;1.13801
1.13402;1.14799;1.13406;1.12835;1.13187;1.12865
1.14777;1.13402;1.14799;1.13406;1.12835;1.13187
1.13139;1.14777;1.13402;1.14799;1.13406;1.12835
1.13237;1.13139;1.14777;1.13402;1.14799;1.13406
1.13182;1.13237;1.13139;1.14777;1.13402;1.14799
1.13331;1.13182;1.13237;1.13139;1.14777;1.13402
1.14031;1.13331;1.13182;1.13237;1.13139;1.14777
1.13882;1.14031;1.13331;1.13182;1.13237;1.13139
1.13529;1.13882;1.14031;1.13331;1.13182;1.13237
1.14109;1.13529;1.13882;1.14031;1.13331;1.13182
1.13971;1.14109;1.13529;1.13882;1.14031;1.13331
1.13682;1.13971;1.14109;1.13529;1.13882;1.14031
1.13789;1.13682;1.13971;1.14109;1.13529;1.13882
1.13345;1.13789;1.13682;1.13971;1.14109;1.13529
1.13403;1.13345;1.13789;1.13682;1.13971;1.14109
1.13605;1.13403;1.13345;1.13789;1.13682;1.13971
1.11981;1.13605;1.13403;1.13345;1.13789;1.13682
1.11954;1.11981;1.13605;1.13403;1.13345;1.13789
1.11831;1.11954;1.11981;1.13605;1.13403;1.13345
1.11754;1.11831;1.11954;1.11981;1.13605;1.13403
1.10793;1.11754;1.11831;1.11954;1.11981;1.13605
1.10275;1.10793;1.11754;1.11831;1.11954;1.11981
1.08421;1.10275;1.10793;1.11754;1.11831;1.11954
1.08523;1.08421;1.10275;1.10793;1.11754;1.11831
1.06986;1.08523;1.08421;1.10275;1.10793;1.11754
1.05472;1.06986;1.08523;1.08421;1.10275;1.10793
1.06356;1.05472;1.06986;1.08523;1.08421;1.10275
1.04964;1.06356;1.05472;1.06986;1.08523;1.08421
1.05655;1.04964;1.06356;1.05472;1.06986;1.08523
1.05968;1.05655;1.04964;1.06356;1.05472;1.06986
1.08671;1.05968;1.05655;1.04964;1.06356;1.05472
1.06587;1.08671;1.05968;1.05655;1.04964;1.06356
1.08211;1.06587;1.08671;1.05968;1.05655;1.04964
1.09459;1.08211;1.06587;1.08671;1.05968;1.05655
1.09248;1.09459;1.08211;1.06587;1.08671;1.05968
1.09698;1.09248;1.09459;1.08211;1.06587;1.08671
1.08842;1.09698;1.09248;1.09459;1.08211;1.06587
1.08896;1.08842;1.09698;1.09248;1.09459;1.08211
1.08337;1.08896;1.08842;1.09698;1.09248;1.09459
1.07356;1.08337;1.08896;1.08842;1.09698;1.09248
1.07628;1.07356;1.08337;1.08896;1.08842;1.09698
1.08799;1.07628;1.07356;1.08337;1.08896;1.08842
1.09659;1.08799;1.07628;1.07356;1.08337;1.08896
1.09229;1.09659;1.08799;1.07628;1.07356;1.08337
1.08141;1.09229;1.09659;1.08799;1.07628;1.07356
1.07805;1.08141;1.09229;1.09659;1.08799;1.07628
1.06589;1.07805;1.08141;1.09229;1.09659;1.08799
1.06017;1.06589;1.07805;1.08141;1.09229;1.09659
1.05665;1.06017;1.06589;1.07805;1.08141;1.09229
1.06545;1.05665;1.06017;1.06589;1.07805;1.08141
1.06836;1.06545;1.05665;1.06017;1.06589;1.07805
1.07614;1.06836;1.06545;1.05665;1.06017;1.06589
1.08062;1.07614;1.06836;1.06545;1.05665;1.06017
1.0737;1.08062;1.07614;1.06836;1.06545;1.05665
1.07355;1.0737;1.08062;1.07614;1.06836;1.06545
1.07243;1.07355;1.0737;1.08062;1.07614;1.06836
1.08239;1.07243;1.07355;1.0737;1.08062;1.07614
1.08733;1.08239;1.07243;1.07355;1.0737;1.08062
1.08887;1.08733;1.08239;1.07243;1.07355;1.0737
1.09816;1.08887;1.08733;1.08239;1.07243;1.07355
1.11264;1.09816;1.08887;1.08733;1.08239;1.07243
1.12226;1.11264;1.09816;1.08887;1.08733;1.08239
1.11961;1.12226;1.11264;1.09816;1.08887;1.08733
1.11494;1.11961;1.12226;1.11264;1.09816;1.08887
1.1185;1.11494;1.11961;1.12226;1.11264;1.09816
1.1347;1.1185;1.11494;1.11961;1.12226;1.11264
1.12658;1.1347;1.1185;1.11494;1.11961;1.12226
1.12114;1.12658;1.1347;1.1185;1.11494;1.11961
1.11548;1.12114;1.12658;1.1347;1.1185;1.11494
1.12136;1.11548;1.12114;1.12658;1.1347;1.1185
1.13543;1.12136;1.11548;1.12114;1.12658;1.1347
1.14097;1.13543;1.12136;1.11548;1.12114;1.12658
1.14468;1.14097;1.13543;1.12136;1.11548;1.12114
1.13142;1.14468;1.14097;1.13543;1.12136;1.11548
1.11493;1.13142;1.14468;1.14097;1.13543;1.12136
1.10973;1.11493;1.13142;1.14468;1.14097;1.13543
1.1112;1.10973;1.11493;1.13142;1.14468;1.14097
1.10106;1.1112;1.10973;1.11493;1.13142;1.14468
1.09772;1.10106;1.1112;1.10973;1.11493;1.13142
1.08743;1.09772;1.10106;1.1112;1.10973;1.11493
1.09039;1.08743;1.09772;1.10106;1.1112;1.10973
1.09465;1.09039;1.08743;1.09772;1.10106;1.1112
1.09921;1.09465;1.09039;1.08743;1.09772;1.10106
1.09251;1.09921;1.09465;1.09039;1.08743;1.09772
1.11512;1.09251;1.09921;1.09465;1.09039;1.08743
1.12754;1.11512;1.09251;1.09921;1.09465;1.09039
1.12382;1.12754;1.11512;1.09251;1.09921;1.09465
1.11139;1.12382;1.12754;1.11512;1.09251;1.09921
1.12918;1.11139;1.12382;1.12754;1.11512;1.09251
1.12808;1.12918;1.11139;1.12382;1.12754;1.11512
1.13235;1.12808;1.12918;1.11139;1.12382;1.12754
1.12575;1.13235;1.12808;1.12918;1.11139;1.12382
1.12656;1.12575;1.13235;1.12808;1.12918;1.11139
1.12837;1.12656;1.12575;1.13235;1.12808;1.12918
1.12492;1.12837;1.12656;1.12575;1.13235;1.12808
1.13392;1.12492;1.12837;1.12656;1.12575;1.13235
1.13666;1.13392;1.12492;1.12837;1.12656;1.12575
1.13486;1.13666;1.13392;1.12492;1.12837;1.12656
1.13408;1.13486;1.13666;1.13392;1.12492;1.12837
1.11678;1.13408;1.13486;1.13666;1.13392;1.12492
1.12053;1.11678;1.13408;1.13486;1.13666;1.13392
1.12061;1.12053;1.11678;1.13408;1.13486;1.13666
1.11634;1.12061;1.12053;1.11678;1.13408;1.13486
1.12368;1.11634;1.12061;1.12053;1.11678;1.13408
1.11356;1.12368;1.11634;1.12061;1.12053;1.11678
1.1053;1.11356;1.12368;1.11634;1.12061;1.12053
1.10836;1.1053;1.11356;1.12368;1.11634;1.12061
1.11146;1.10836;1.1053;1.11356;1.12368;1.11634
1.10561;1.11146;1.10836;1.1053;1.11356;1.12368
1.10116;1.10561;1.11146;1.10836;1.1053;1.11356
1.10769;1.10116;1.10561;1.11146;1.10836;1.1053
1.1037;1.10769;1.10116;1.10561;1.11146;1.10836
1.1155;1.1037;1.10769;1.10116;1.10561;1.11146
1.1006;1.1155;1.1037;1.10769;1.10116;1.10561
1.10087;1.1006;1.1155;1.1037;1.10769;1.10116
1.09471;1.10087;1.1006;1.1155;1.1037;1.10769
1.08753;1.09471;1.10087;1.1006;1.1155;1.1037
1.08288;1.08753;1.09471;1.10087;1.1006;1.1155
1.08253;1.08288;1.08753;1.09471;1.10087;1.1006
1.09374;1.08253;1.08288;1.08753;1.09471;1.10087
1.09289;1.09374;1.08253;1.08288;1.08753;1.09471
1.09843;1.09289;1.09374;1.08253;1.08288;1.08753
1.09776;1.09843;1.09289;1.09374;1.08253;1.08288
1.10893;1.09776;1.09843;1.09289;1.09374;1.08253
1.10604;1.10893;1.09776;1.09843;1.09289;1.09374
1.09853;1.10604;1.10893;1.09776;1.09843;1.09289
1.09306;1.09853;1.10604;1.10893;1.09776;1.09843
1.09843;1.09306;1.09853;1.10604;1.10893;1.09776
1.09505;1.09843;1.09306;1.09853;1.10604;1.10893
1.08809;1.09505;1.09843;1.09306;1.09853;1.10604
1.09058;1.08809;1.09505;1.09843;1.09306;1.09853
1.09246;1.09058;1.08809;1.09505;1.09843;1.09306
1.09656;1.09246;1.09058;1.08809;1.09505;1.09843
1.10173;1.09656;1.09246;1.09058;1.08809;1.09505
1.10426;1.10173;1.09656;1.09246;1.09058;1.08809
1.11608;1.10426;1.10173;1.09656;1.09246;1.09058
1.11505;1.11608;1.10426;1.10173;1.09656;1.09246
1.11106;1.11505;1.11608;1.10426;1.10173;1.09656
1.10761;1.11106;1.11505;1.11608;1.10426;1.10173
1.10267;1.10761;1.11106;1.11505;1.11608;1.10426
1.11208;1.10267;1.10761;1.11106;1.11505;1.11608
1.12407;1.11208;1.10267;1.10761;1.11106;1.11505
1.13887;1.12407;1.11208;1.10267;1.10761;1.11106
1.16219;1.13887;1.12407;1.11208;1.10267;1.10761
1.15152;1.16219;1.13887;1.12407;1.11208;1.10267
1.13134;1.15152;1.16219;1.13887;1.12407;1.11208
1.12445;1.13134;1.15152;1.16219;1.13887;1.12407
1.11809;1.12445;1.13134;1.15152;1.16219;1.13887
1.1212;1.11809;1.12445;1.13134;1.15152;1.16219
1.13158;1.1212;1.11809;1.12445;1.13134;1.15152
1.12279;1.13158;1.1212;1.11809;1.12445;1.13134
1.11233;1.12279;1.13158;1.1212;1.11809;1.12445
1.1145;1.11233;1.12279;1.13158;1.1212;1.11809
1.11708;1.1145;1.11233;1.12279;1.13158;1.1212
1.12029;1.11708;1.1145;1.11233;1.12279;1.13158
1.12074;1.12029;1.11708;1.1145;1.11233;1.12279
1.12793;1.12074;1.12029;1.11708;1.1145;1.11233
1.13355;1.12793;1.12074;1.12029;1.11708;1.1145
1.13156;1.13355;1.12793;1.12074;1.12029;1.11708
1.12691;1.13156;1.13355;1.12793;1.12074;1.12029
1.12922;1.12691;1.13156;1.13355;1.12793;1.12074
1.14347;1.12922;1.12691;1.13156;1.13355;1.12793
1.1299;1.14347;1.12922;1.12691;1.13156;1.13355
1.11888;1.1299;1.14347;1.12922;1.12691;1.13156
1.11325;1.11888;1.1299;1.14347;1.12922;1.12691
1.11835;1.11325;1.11888;1.1299;1.14347;1.12922
1.12308;1.11835;1.11325;1.11888;1.1299;1.14347
1.11969;1.12308;1.11835;1.11325;1.11888;1.1299
1.12443;1.11969;1.12308;1.11835;1.11325;1.11888
1.12495;1.12443;1.11969;1.12308;1.11835;1.11325
1.11768;1.12495;1.12443;1.11969;1.12308;1.11835
1.11932;1.11768;1.12495;1.12443;1.11969;1.12308
1.12098;1.11932;1.11768;1.12495;1.12443;1.11969
1.11896;1.12098;1.11932;1.11768;1.12495;1.12443
1.1271;1.11896;1.12098;1.11932;1.11768;1.12495
1.12373;1.1271;1.11896;1.12098;1.11932;1.11768
1.12756;1.12373;1.1271;1.11896;1.12098;1.11932
1.13585;1.12756;1.12373;1.1271;1.11896;1.12098
1.13616;1.13585;1.12756;1.12373;1.1271;1.11896
1.13784;1.13616;1.13585;1.12756;1.12373;1.1271
1.14728;1.13784;1.13616;1.13585;1.12756;1.12373
1.13809;1.14728;1.13784;1.13616;1.13585;1.12756
1.13482;1.13809;1.14728;1.13784;1.13616;1.13585
1.13282;1.13482;1.13809;1.14728;1.13784;1.13616
1.13456;1.13282;1.13482;1.13809;1.14728;1.13784
1.13386;1.13456;1.13282;1.13482;1.13809;1.14728
1.11091;1.13386;1.13456;1.13282;1.13482;1.13809
1.10172;1.11091;1.13386;1.13456;1.13282;1.13482
1.10588;1.10172;1.11091;1.13386;1.13456;1.13282
1.10446;1.10588;1.10172;1.11091;1.13386;1.13456
1.0924;1.10446;1.10588;1.10172;1.11091;1.13386
1.09794;1.0924;1.10446;1.10588;1.10172;1.11091
1.10072;1.09794;1.0924;1.10446;1.10588;1.10172
1.10156;1.10072;1.09794;1.0924;1.10446;1.10588
1.09652;1.10156;1.10072;1.09794;1.0924;1.10446
1.08652;1.09652;1.10156;1.10072;1.09794;1.0924
1.08837;1.08652;1.09652;1.10156;1.10072;1.09794
1.07381;1.08837;1.08652;1.09652;1.10156;1.10072
1.07494;1.07381;1.08837;1.08652;1.09652;1.10156
1.07243;1.07494;1.07381;1.08837;1.08652;1.09652
1.0742;1.07243;1.07494;1.07381;1.08837;1.08652
1.08143;1.0742;1.07243;1.07494;1.07381;1.08837
1.077;1.08143;1.0742;1.07243;1.07494;1.07381
1.06863;1.077;1.08143;1.0742;1.07243;1.07494
1.0644;1.06863;1.077;1.08143;1.0742;1.07243
1.06582;1.0644;1.06863;1.077;1.08143;1.0742
1.07336;1.06582;1.0644;1.06863;1.077;1.08143
1.06468;1.07336;1.06582;1.0644;1.06863;1.077
1.06362;1.06468;1.07336;1.06582;1.0644;1.06863
1.06431;1.06362;1.06468;1.07336;1.06582;1.0644
1.06233;1.06431;1.06362;1.06468;1.07336;1.06582
1.06093;1.06233;1.06431;1.06362;1.06468;1.07336
1.05929;1.06093;1.06233;1.06431;1.06362;1.06468
1.05647;1.05929;1.06093;1.06233;1.06431;1.06362
1.06326;1.05647;1.05929;1.06093;1.06233;1.06431
1.0615;1.06326;1.05647;1.05929;1.06093;1.06233
1.09391;1.0615;1.06326;1.05647;1.05929;1.06093
1.08784;1.09391;1.0615;1.06326;1.05647;1.05929
1.08372;1.08784;1.09391;1.0615;1.06326;1.05647
1.0892;1.08372;1.08784;1.09391;1.0615;1.06326
1.10252;1.0892;1.08372;1.08784;1.09391;1.0615
1.09409;1.10252;1.0892;1.08372;1.08784;1.09391
1.09932;1.09409;1.10252;1.0892;1.08372;1.08784
1.09946;1.09932;1.09409;1.10252;1.0892;1.08372
1.09283;1.09946;1.09932;1.09409;1.10252;1.0892
1.09121;1.09283;1.09946;1.09932;1.09409;1.10252
1.08259;1.09121;1.09283;1.09946;1.09932;1.09409
1.0868;1.08259;1.09121;1.09283;1.09946;1.09932
1.09141;1.0868;1.08259;1.09121;1.09283;1.09946
1.09566;1.09141;1.0868;1.08259;1.09121;1.09283
1.09094;1.09566;1.09141;1.0868;1.08259;1.09121
1.09608;1.09094;1.09566;1.09141;1.0868;1.08259
1.09692;1.09608;1.09094;1.09566;1.09141;1.0868
1.09203;1.09692;1.09608;1.09094;1.09566;1.09141
1.09311;1.09203;1.09692;1.09608;1.09094;1.09566
1.08551;1.09311;1.09203;1.09692;1.09608;1.09094
1.08323;1.08551;1.09311;1.09203;1.09692;1.09608
1.07481;1.08323;1.08551;1.09311;1.09203;1.09692
1.07802;1.07481;1.08323;1.08551;1.09311;1.09203
1.09284;1.07802;1.07481;1.08323;1.08551;1.09311
1.0925;1.09284;1.07802;1.07481;1.08323;1.08551
1.0859;1.0925;1.09284;1.07802;1.07481;1.08323
1.08578;1.0859;1.0925;1.09284;1.07802;1.07481
1.08755;1.08578;1.0859;1.0925;1.09284;1.07802
1.08657;1.08755;1.08578;1.0859;1.0925;1.09284
1.09119;1.08657;1.08755;1.08578;1.0859;1.0925
1.08943;1.09119;1.08657;1.08755;1.08578;1.0859
1.09072;1.08943;1.09119;1.08657;1.08755;1.08578
1.08922;1.09072;1.08943;1.09119;1.08657;1.08755
1.08754;1.08922;1.09072;1.08943;1.09119;1.08657
1.07969;1.08754;1.08922;1.09072;1.08943;1.09119
1.08491;1.07969;1.08754;1.08922;1.09072;1.08943
1.08681;1.08491;1.07969;1.08754;1.08922;1.09072
1.08927;1.08681;1.08491;1.07969;1.08754;1.08922
1.09406;1.08927;1.08681;1.08491;1.07969;1.08754
1.08299;1.09406;1.08927;1.08681;1.08491;1.07969
1.08888;1.08299;1.09406;1.08927;1.08681;1.08491
1.09168;1.08888;1.08299;1.09406;1.08927;1.08681
1.11048;1.09168;1.08888;1.08299;1.09406;1.08927
1.12101;1.11048;1.09168;1.08888;1.08299;1.09406
1.11572;1.12101;1.11048;1.09168;1.08888;1.08299
1.11932;1.11572;1.12101;1.11048;1.09168;1.08888
1.12929;1.11932;1.11572;1.12101;1.11048;1.09168
1.12935;1.12929;1.11932;1.11572;1.12101;1.11048
1.13203;1.12935;1.12929;1.11932;1.11572;1.12101
1.12559;1.13203;1.12935;1.12929;1.11932;1.11572
1.11544;1.12559;1.13203;1.12935;1.12929;1.11932
